,date,open,high,low,close,volume
66,1626825600000000000,23450,23550,23000,23000,42013
67,1626912000000000000,23000,23300,22850,23050,46724
68,1626998400000000000,23100,23250,22900,23050,47534
69,1627257600000000000,23050,23200,22800,23100,34793
70,1627344000000000000,23150,23250,23000,23200,30859
71,1627430400000000000,22900,23150,22700,22750,36689
72,1627516800000000000,22800,22950,22650,22850,24862
73,1627603200000000000,22950,23000,22550,22700,33022
74,1627862400000000000,22700,22750,22400,22650,21823
75,1627948800000000000,22400,22750,22100,22250,51455
76,1628035200000000000,22250,22550,22000,22400,29650
77,1628121600000000000,22400,22850,22350,22800,25474
78,1628208000000000000,22800,22900,22650,22850,18109
79,1628467200000000000,22700,23000,22550,22850,34863
80,1628553600000000000,22700,22800,22400,22500,33731
81,1628640000000000000,22350,22800,22350,22500,37730
82,1628726400000000000,22450,22600,22250,22350,21147
83,1628812800000000000,22450,22450,21300,21800,52102
84,1629158400000000000,22200,22250,21250,21550,64117
85,1629244800000000000,21300,21850,21200,21500,29878
86,1629331200000000000,21650,21800,20950,21100,56846
87,1629417600000000000,21200,21500,20550,20750,49839
88,1629676800000000000,20850,21200,20550,21000,33646
89,1629763200000000000,21050,21600,21050,21350,30977
90,1629849600000000000,21350,21800,21200,21550,22556
91,1629936000000000000,21650,21700,21200,21700,20339
92,1630022400000000000,21400,22100,21300,21950,29486
93,1630281600000000000,21800,22000,21550,22000,21421
94,1630368000000000000,22100,22100,21600,21750,24111
95,1630454400000000000,21750,21900,21600,21750,18705
96,1630540800000000000,21800,21800,21450,21500,20337
97,1630627200000000000,21650,21700,21400,21450,20242
98,1630886400000000000,21500,21600,21250,21500,19915
99,1630972800000000000,21400,21600,21350,21500,12889
100,1631059200000000000,21450,21450,21200,21200,24453
101,1631145600000000000,21250,21300,20650,20850,33099
102,1631232000000000000,20900,21200,20750,21050,13732
103,1631491200000000000,21250,21250,20550,21000,27532
104,1631577600000000000,20900,21300,20900,21100,22596
105,1631664000000000000,21100,21100,20700,20850,23165
106,1631750400000000000,20750,20850,20450,20700,32690
107,1631836800000000000,20700,20800,20300,20700,21587
108,1632355200000000000,20500,20700,20250,20400,15148
109,1632441600000000000,20350,20750,20350,20550,16261
110,1632700800000000000,20550,20650,20200,20450,16135
111,1632787200000000000,20650,20650,19750,20050,38107
112,1632873600000000000,19900,19900,19350,19850,36638
113,1632960000000000000,19800,20300,19700,20200,24676
114,1633046400000000000,20200,20300,19650,20050,26459
115,1633392000000000000,20050,20200,19450,20100,42943
116,1633478400000000000,20000,21950,20000,21450,217121
117,1633564800000000000,21700,22250,21250,21950,111700
118,1633651200000000000,22200,22900,21850,22400,138180
119,1633996800000000000,22550,22550,21400,21600,102026
120,1634083200000000000,21600,22000,20850,21050,55592
121,1634169600000000000,21200,22600,21000,22050,82367
122,1634256000000000000,22450,22500,21450,21800,82109
123,1634515200000000000,21600,21950,21450,21800,39107
124,1634601600000000000,21650,22000,21650,21900,25633
125,1634688000000000000,21900,23250,21900,22250,131710
126,1634774400000000000,22600,24250,22050,24250,467009
127,1634860800000000000,24000,25600,22650,23250,744374
128,1635120000000000000,23300,23600,22750,23050,154885
129,1635206400000000000,22900,23750,22800,23600,182646
130,1635292800000000000,23600,23850,23250,23700,102844
131,1635379200000000000,23500,23600,22300,22600,134383
132,1635465600000000000,22900,22900,22150,22300,60573
133,1635724800000000000,22250,23900,22100,23800,340027
134,1635811200000000000,24050,24200,23150,23650,194265
135,1635897600000000000,23650,24800,23250,23900,253620
136,1635984000000000000,23950,24150,23150,23200,132903
137,1636070400000000000,23050,23700,22850,23200,74326
138,1636329600000000000,23250,24050,22600,23950,104794
139,1636416000000000000,23950,24900,23550,24650,318612
140,1636502400000000000,25050,25100,23800,24850,246490
141,1636588800000000000,25000,27150,24400,26250,1293462
142,1636675200000000000,26050,26350,24400,24400,391885
143,1636934400000000000,24650,24700,24000,24300,136947
144,1637020800000000000,24250,29450,24200,27550,1507166
145,1637107200000000000,27200,27800,26450,26900,633062
146,1637193600000000000,27000,28250,26150,27100,630301
147,1637280000000000000,27300,27600,25600,26100,272837
148,1637539200000000000,25950,26050,23050,23950,376303
149,1637625600000000000,23750,24200,23100,23500,157516
150,1637712000000000000,23400,23900,23050,23900,106862
151,1637798400000000000,23650,24100,23200,23300,100973
152,1637884800000000000,23550,24250,22750,23650,189534
153,1638144000000000000,23100,24650,22800,23750,246295
154,1638230400000000000,24450,25900,23800,24250,504421
155,1638316800000000000,24600,25850,23400,25750,386467
156,1638403200000000000,25750,27450,25350,26550,536932
157,1638489600000000000,26550,27350,26250,26950,192327
158,1638748800000000000,26450,27700,25900,26550,170862
159,1638835200000000000,26700,27200,25350,25500,122093
160,1638921600000000000,26000,26150,25150,25200,87684
161,1639008000000000000,25500,26150,25250,25800,70300
162,1639094400000000000,25500,27550,25300,27300,363447
163,1639353600000000000,27050,28850,26900,27350,377202
164,1639440000000000000,27350,28700,27000,27800,218455
165,1639526400000000000,27800,28250,27000,27500,140499
166,1639612800000000000,27900,29950,27600,29400,855002
167,1639699200000000000,29100,35250,28600,32000,3244058
168,1639958400000000000,34300,40900,31750,38700,11453777
169,1640044800000000000,38050,39050,35500,37600,2533227
170,1640131200000000000,37300,38700,36100,37050,1414163
171,1640217600000000000,36450,37400,34600,35300,980449
172,1640304000000000000,35000,36150,33850,34050,767335
173,1640563200000000000,34050,34450,32750,33700,635032
174,1640649600000000000,33600,34550,33050,33800,635130
175,1640736000000000000,33800,35350,33650,33800,511517
176,1640822400000000000,33800,35200,33800,34350,447029
177,1641168000000000000,35500,36450,34800,35700,609672
178,1641254400000000000,35600,35650,33300,33500,470421
179,1641340800000000000,33550,33650,32300,32550,251423
180,1641427200000000000,31100,31950,29700,29950,489320
181,1641513600000000000,30000,31100,29600,30200,313827
182,1641772800000000000,30200,31250,29550,31000,225311
183,1641859200000000000,31100,31200,28750,29500,245363
184,1641945600000000000,30050,31100,29200,30500,286977
185,1642032000000000000,30500,30650,29400,29950,132000
186,1642118400000000000,28950,29950,28900,28900,119243
187,1642377600000000000,28900,32000,28650,29100,753223
188,1642464000000000000,29150,29500,27850,28000,173509
189,1642550400000000000,27950,28450,27050,27600,175245
190,1642636800000000000,27450,28300,27350,28100,78582
191,1642723200000000000,28000,28850,27750,28400,98274
192,1642982400000000000,28300,28300,27150,27800,82565
193,1643068800000000000,28300,28350,26200,26650,137377
194,1643155200000000000,26600,27650,26600,26800,87935
195,1643241600000000000,26750,27100,25450,26150,98292
196,1643328000000000000,26150,26400,24850,26250,100140
197,1643846400000000000,26350,27050,25850,26150,92272
198,1643932800000000000,26000,27350,25950,27350,59772
199,1644192000000000000,27800,28550,27200,28550,99972
200,1644278400000000000,28650,29050,28050,28500,151175
201,1644364800000000000,30100,32450,29050,29900,866940
202,1644451200000000000,29150,29400,27400,27650,294740
203,1644537600000000000,27100,30300,26800,29200,599178
204,1644796800000000000,30300,31150,26200,26350,823706
205,1644883200000000000,26950,26950,24850,25100,261286
206,1644969600000000000,25100,27300,24700,27250,340702
207,1645056000000000000,27450,27850,26000,26200,234955
208,1645142400000000000,25500,26450,25450,26200,89817
209,1645401600000000000,25950,25950,25050,25800,99206
210,1645488000000000000,25100,25850,23900,24500,157530
211,1645574400000000000,24600,24900,23950,24550,145365
212,1645660800000000000,24050,24600,23300,23500,97571
213,1645747200000000000,23950,24350,23300,23750,73093
214,1646006400000000000,23850,24900,23150,24900,132429
215,1646179200000000000,25000,25300,24700,25250,68116
216,1646265600000000000,25800,25950,25050,25500,53676
217,1646352000000000000,25400,25400,24700,24950,50119
218,1646611200000000000,24550,24700,24000,24150,54861
219,1646697600000000000,23900,24550,23750,24350,50990
220,1646870400000000000,24850,25200,24700,24900,47040
221,1646956800000000000,24900,25250,24600,25250,47955
222,1647216000000000000,25200,25250,24400,24700,46701
223,1647302400000000000,24650,24700,24200,24500,37555
224,1647388800000000000,24600,24900,24400,24700,34013
225,1647475200000000000,25000,25900,24900,25700,102162
226,1647561600000000000,25900,26300,25300,26050,60220
227,1647820800000000000,26300,26300,25400,25400,34402
228,1647907200000000000,25500,26050,25400,26000,39459
229,1647993600000000000,25800,26700,25800,25950,68483
230,1648080000000000000,26150,26150,25400,25900,35695
231,1648166400000000000,26000,27500,26000,27000,126200
232,1648425600000000000,27000,27000,26100,26450,73455
233,1648512000000000000,26750,26750,26000,26250,47707
234,1648598400000000000,26250,26400,25600,25950,51166
235,1648684800000000000,25850,26450,25450,26350,55562
236,1648771200000000000,26350,26450,25550,25750,57978
237,1649030400000000000,25750,26200,25400,26150,55000
238,1649116800000000000,25900,29500,25900,28250,666573
239,1649203200000000000,28300,32050,28000,30550,1325165
240,1649289600000000000,30300,31200,28500,29300,359620
241,1649376000000000000,29350,29400,27800,28350,215808
242,1649635200000000000,28450,28500,27350,27650,152927
243,1649721600000000000,27650,27900,26000,27000,206501
244,1649808000000000000,26900,27700,26700,27350,83783
245,1649894400000000000,27600,28900,27400,28900,167334
246,1649980800000000000,28650,29250,28350,28900,88064
