,date,open,high,low,close,volume
106,1631750400000000000,72900,72900,71200,71300,568387
107,1631836800000000000,72100,73000,70800,72200,611807
108,1632355200000000000,70300,71300,68900,68900,1284370
109,1632441600000000000,69400,70200,68100,68300,1346946
110,1632700800000000000,68000,70300,67700,68800,824472
111,1632787200000000000,69300,69800,67800,67800,735722
112,1632873600000000000,65900,67400,65500,66900,861733
113,1632960000000000000,67200,68000,65400,65700,866392
114,1633046400000000000,65300,66400,64300,64800,808026
115,1633392000000000000,63900,65100,61800,63300,1170348
116,1633478400000000000,64500,65300,62400,62600,819126
117,1633564800000000000,63600,67600,63400,67300,1412220
118,1633651200000000000,68100,68200,65000,65300,746339
119,1633996800000000000,65100,66400,63700,65400,512444
120,1634083200000000000,65400,67500,65300,65500,660295
121,1634169600000000000,65700,69000,65600,68900,765499
122,1634256000000000000,69800,69800,67000,67500,918822
123,1634515200000000000,67900,72200,67000,71100,1614638
124,1634601600000000000,71600,72800,70500,72200,918100
125,1634688000000000000,72700,73000,70700,71000,803752
126,1634774400000000000,71200,73200,70500,72400,984482
127,1634860800000000000,73300,78300,72500,75800,3344979
128,1635120000000000000,75600,75800,73100,73700,986822
129,1635206400000000000,74300,77000,74100,75200,1432184
130,1635292800000000000,74600,80600,74600,80100,3102975
131,1635379200000000000,79700,82600,77000,78700,2936316
132,1635465600000000000,79500,81200,77900,79800,1748117
133,1635724800000000000,81600,88600,77500,87900,9173459
134,1635811200000000000,88500,90000,86200,86400,4425762
135,1635897600000000000,84500,90800,84100,89000,4770973
136,1635984000000000000,90400,98300,89500,91200,10849018
137,1636070400000000000,91700,97900,91200,97900,6064773
138,1636329600000000000,92000,100000,91800,99200,5358804
139,1636416000000000000,99400,100800,96200,98500,3369861
140,1636502400000000000,97500,99600,91400,91400,4201681
141,1636588800000000000,92400,96700,92100,93000,4675848
142,1636675200000000000,95000,98300,91800,96900,4450860
143,1636934400000000000,97900,99500,95100,97200,2017927
144,1637020800000000000,97900,110100,97100,108700,9275769
145,1637107200000000000,110800,116000,106200,107900,5244873
146,1637193600000000000,110200,110400,103500,108600,3560454
147,1637280000000000000,107900,113100,105700,107500,3507244
148,1637539200000000000,104900,106700,95400,97000,4985772
149,1637625600000000000,95100,99400,94100,96400,2578967
150,1637712000000000000,96400,98400,91700,96300,2720967
151,1637798400000000000,96900,103000,96900,101100,3684202
152,1637884800000000000,101900,106700,100100,102400,2859762
153,1638144000000000000,99500,107800,99200,102800,2752409
154,1638230400000000000,104900,106300,95200,98600,6012279
155,1638316800000000000,99000,100600,95700,96700,1949267
156,1638403200000000000,94600,97500,89800,91500,2444261
157,1638489600000000000,92400,95600,91600,95200,1512354
158,1638748800000000000,93900,94400,90100,90200,1441599
159,1638835200000000000,91600,92200,88200,90100,1289247
160,1638921600000000000,92100,96000,91900,94600,1894639
161,1639008000000000000,95600,96100,93000,94700,1165530
162,1639094400000000000,93400,94500,90700,91000,1065036
163,1639353600000000000,91000,91600,89200,90200,872068
164,1639440000000000000,89500,91100,88600,89000,896228
165,1639526400000000000,89000,90200,87000,88900,788259
166,1639612800000000000,90000,92200,88500,88600,1111450
167,1639699200000000000,88600,88600,85800,86700,1034490
168,1639958400000000000,86100,88000,85900,85900,579216
169,1640044800000000000,86300,88500,85800,88300,703402
170,1640131200000000000,89200,91700,88900,90700,959609
171,1640217600000000000,91700,92900,89300,89700,789822
172,1640304000000000000,90500,92300,89800,90700,698701
173,1640563200000000000,91000,92700,89300,92200,864656
174,1640649600000000000,92200,94600,91300,93100,1316288
175,1640736000000000000,93500,94700,89200,89600,1570021
176,1640822400000000000,90200,91300,89200,91000,758703
177,1641168000000000000,91700,96200,91500,93000,1775041
178,1641254400000000000,93700,93900,90100,90300,887824
179,1641340800000000000,89700,89800,86000,86400,1223206
180,1641427200000000000,82500,82700,74000,74100,4080196
181,1641513600000000000,74600,76300,74000,74300,1567341
182,1641772800000000000,73000,76000,72900,74200,1147844
183,1641859200000000000,73600,75300,71600,72700,1130298
184,1641945600000000000,73500,75200,72900,74400,820833
185,1642032000000000000,74700,75000,70700,71100,1103603
186,1642118400000000000,68900,71400,68300,70800,837413
187,1642377600000000000,69800,71300,69200,69800,484310
188,1642464000000000000,69800,71400,68400,68900,516578
189,1642550400000000000,67300,69100,66400,68000,877505
190,1642636800000000000,68400,71700,67700,71400,784814
191,1642723200000000000,70600,72900,69800,71800,841905
192,1642982400000000000,71600,71800,68300,69700,784006
193,1643068800000000000,70300,71500,68800,69100,910576
194,1643155200000000000,69300,72000,69200,70500,861832
195,1643241600000000000,71000,71000,65300,65700,1219475
196,1643328000000000000,66100,66700,63900,65700,865015
197,1643846400000000000,66200,68400,65800,66300,809350
198,1643932800000000000,66100,75200,66100,73700,2888619
199,1644192000000000000,75000,75100,72200,73000,1364566
200,1644278400000000000,74000,78800,73500,77200,2654176
201,1644364800000000000,77900,78500,73500,74300,2357851
202,1644451200000000000,74000,74200,69100,69900,2094214
203,1644537600000000000,68700,72400,68000,70800,1368707
204,1644796800000000000,69300,70500,68500,69500,874134
205,1644883200000000000,69700,71900,68600,68700,786561
206,1644969600000000000,71100,71900,69900,71700,830498
207,1645056000000000000,71500,72500,68200,70300,989879
208,1645142400000000000,68600,71800,68600,70800,577259
209,1645401600000000000,69500,71800,69400,71700,596785
210,1645488000000000000,70400,71200,69700,70200,561959
211,1645574400000000000,71000,72200,70600,72100,708609
212,1645660800000000000,71400,71900,69000,69000,797713
213,1645747200000000000,70900,73900,70800,72500,1250082
214,1646006400000000000,72500,73600,71800,73500,703332
215,1646179200000000000,73500,76000,73400,75500,999550
216,1646265600000000000,76600,76800,75100,75600,593207
217,1646352000000000000,75000,75000,72300,72600,751086
218,1646611200000000000,71000,71300,69900,70300,681612
219,1646697600000000000,68800,71900,68800,71200,548510
220,1646870400000000000,72600,74300,72600,74300,764003
221,1646956800000000000,74700,75400,73600,74800,556830
222,1647216000000000000,74800,75600,72300,73200,601818
223,1647302400000000000,73100,74700,72500,73100,478493
224,1647388800000000000,74300,75300,73700,75200,627226
225,1647475200000000000,76600,79300,75900,78300,1333809
226,1647561600000000000,79300,81600,78800,81000,1680504
227,1647820800000000000,82000,82000,77800,78100,1190835
228,1647907200000000000,78100,79400,77600,78400,581381
229,1647993600000000000,79500,82300,79300,80500,1254431
230,1648080000000000000,77500,78400,73600,74900,3008023
231,1648166400000000000,76000,77100,75000,76900,1173173
232,1648425600000000000,77000,77300,75900,76500,632013
233,1648512000000000000,77800,81500,77300,80200,1772641
234,1648598400000000000,81500,81800,78600,78700,1058354
235,1648684800000000000,78100,79300,77100,78300,659772
236,1648771200000000000,77300,79000,76700,79000,658325
237,1649030400000000000,79000,79500,77900,78800,504645
238,1649116800000000000,79400,80300,78800,79500,500044
239,1649203200000000000,79500,81000,78200,78800,875424
240,1649289600000000000,77900,78100,75600,75900,677301
241,1649376000000000000,76500,77200,74500,75500,495912
242,1649635200000000000,74600,75200,72500,72700,631087
243,1649721600000000000,70000,72000,66300,66700,2587657
244,1649808000000000000,66000,67400,65000,65900,1504372
245,1649894400000000000,67300,68300,66100,66500,1183884
246,1649980800000000000,66200,67000,64200,65600,788537
